word	count	ipa	variants	route	confidence	reason	layer
אראפגעדרייווט	1	arˈupɡədrajvt		rule	LOW	alef-default,pe-default	G
וועטערס	1	vˈɛtərs		rule	MED		G
הענטשיק	1	hˈɛnʧik		rule	MED		G
פייפט	1	fajft		rule	LOW	pe-default	G
טשייניז	1	ʧˈajniz	ʧˈajnis	rule	MED		G
קרויסבורער	1	krˈɔjzbirər		rule	MED		G
שמייכלט	1	ʃmajxlt		rule	MED		G
מטורף	1	mtirf		rule	LOW	pe-default	G
געפרוירן	1	ɡəfrˈɔjrn		rule	LOW	pe-default	G
העמדלעך	1	hˈɛmdləx		rule	MED		G
הענטשיף	1	hˈɛnʧif		rule	LOW	pe-default	G
צולאכט	1	ʦˈilaxt		rule	LOW	alef-default	G
ונפרדו	1	ˈinfrdi		rule	LOW	pe-default	G
לשלום	1	lʃlim		rule	MED		G
מגבית	1	mˈaɡbis		rule	LOW	model-pointed-guess	L
אקציע	1	ˈakʦiə		rule	LOW	alef-default	G
מיען	1	mˈiən		rule	MED		G
ברומישיגע	1	brˈimiʃiɡə		rule	MED		G
קייט	1	kajt		rule	MED		G
ניסלעך	1	nˈisləx		rule	MED		G
פאפקארן	1	fˈafkarn		rule	LOW	alef-default,pe-default	G
צוטראסקעט	1	ʦˈitraskət		rule	LOW	alef-default	G
אראפגעזעצט	1	arˈupɡəzəʦt		rule	LOW	alef-default,pe-default	G
חאצקל	1	xaʦkl	xˈaʦkəl	rule	LOW	model-pointed-guess	L
רייבן	1	rajbn		rule	MED		G
פאפירט	1	fˈafirt		rule	LOW	alef-default,pe-default	G
אודיענס	1	ˈidiəns		rule	LOW	alef-default	G
שטריימל	1	ʃtrajml		rule	MED		G
ורבותי	1	vərabˈɔjsaj		rule	LOW	sefaria-pointed	L
געדראפט	1	ɡədrˈaft		rule	LOW	alef-default,pe-default	G
בימען	1	bˈimən		rule	MED		G
מייקעפארן	1	mˈajkəfarn		rule	LOW	alef-default,pe-default	G
צוזאמגעליטן	1	ʦˈizamɡəlitn		rule	LOW	alef-default	G
מסירות	1	msˈirɔjs	məsˈirɔjs	rule	LOW	sefaria-pointed	L
פשוטה	1	fʃˈitə		rule	LOW	pe-default	G
אונטערצואווארפן	1	ˈintərʦiavarfn		rule	LOW	alef-default,pe-default	G
אראפגערוקט	1	arˈupɡərikt		rule	LOW	alef-default,pe-default	G
אפגעשוירן	1	ˈɔpɡəʃɔjrn		rule	LOW	alef-default,pe-default	G
אפגעקלינט	1	ˈɔpɡəklint		rule	LOW	alef-default,pe-default	G
הענדלען	1	hˈɛndlən		rule	MED		G
דעתא	1	dˈɛsa		fallback	LOW	alef-default,lk-fallback	L
דהכא	1	dhxa		rule	LOW	alef-default	G
פעסטקייט	1	fˈɛstkaːt		rule	LOW	pe-default	G
גייס	1	ɡajs		rule	MED		G
קרישן	1	kriʃn		rule	MED		G
גארטל	1	ɡartl		rule	LOW	alef-default	G
וואק	1	vak		rule	LOW	alef-default	G
בלאו	1	bli		rule	LOW	alef-default	G
אידענטיפייען	1	ˈidəntifajən		rule	LOW	alef-default,pe-default	G
בכיות	1	bəxˈijɔjs		rule	LOW	model-pointed-guess	L
פארדאנקען	1	fardˈankən		rule	LOW	alef-default,pe-default	G
שחטא	1	ʃəxˈutu	ʃɛxˈutu	rule	LOW	sefaria-pointed	L
אהיימנעמען	1	ahˈajmnəmən		rule	LOW	alef-default	G
מטהר	1	mtˈahajr	mətˈahajr	rule	LOW	sefaria-pointed	L
אויפשטיין	1	ˈoʊfʃtajn		rule	MED	prefix-rescue:gold+אויפ	G
וחסדים	1	vaxasˈudim		rule	LOW	model-pointed-guess	L
האגער	1	hˈaɡər		rule	LOW	alef-default	G
עסטרייך	1	ˈɛstrajx		rule	MED		G
געסטארט	1	ɡəstˈart		rule	LOW	alef-default	G
סעלינגען	1	sˈɛlinɡən		rule	MED		G
שווארמא	1	ʃvˈarma		rule	LOW	alef-default	G
שניצל	1	ʃniʦl		rule	MED		G
דאגס	1	daɡs		rule	LOW	alef-default	G
ווייטאגליך	1	vˈajtaɡləx		rule	LOW	alef-default	G
געפארעכץ	1	ɡəfarˈɛxʦ		rule	LOW	alef-default,pe-default	G
אריינזעצן	1	arˈaːnzəʦn		rule	LOW	alef-default	G
מיטברענגען	1	mˈitbrejnɡən		rule	MED	prefix-rescue:gold+מיט	G
קאסטקא	1	kˈastka		rule	LOW	alef-default	G
טעיק	1	tajk		rule	MED		G
אוט	1	it		rule	LOW	alef-default	G
אנגעהאלטן	1	ˈunɡəhaltn		rule	MED	prefix-rescue:gold+אנגע	G
בראקערס	1	brˈakərs		rule	LOW	alef-default	G
מאטאטוב	1	mˈatatib	mˈatatip	rule	LOW	alef-default	G
אדערווייל	1	ˈadərvajl		rule	LOW	alef-default	G
שאקד	1	ʃakd	ʃakt	rule	LOW	alef-default	G
באדאנקט	1	badˈankt		rule	LOW	alef-default	G
בערלער	1	bˈɛrlər		rule	MED		G
גאסע	1	ɡˈasə		rule	LOW	alef-default	G
בראוקער	1	brˈikər		rule	LOW	alef-default	G
קאריער	1	kˈariər		rule	LOW	alef-default	G
וואך'ס	1	vaxs		rule	LOW	alef-default	G
מ'פרובירט	1	mprˈibirt		rule	MED	clitic	G
בראוקערס	1	brˈikərs		rule	LOW	alef-default	G
לאיער	1	lˈaːər		rule	LOW	alef-default	G
קלאוזינג	1	klˈizinɡ	klˈizink	rule	LOW	alef-default	G
יורא	1	jˈira		rule	LOW	alef-default	G
אמאונט	1	ˈamint		rule	LOW	alef-default	G
פאלעטס	1	fˈaləʦ		rule	LOW	alef-default,pe-default	G
ארויסוואקן	1	arˈoʊsvakn		rule	LOW	alef-default	G
לויער'ס	1	lˈɔjərs		rule	MED		G
חודש'ליך	1	xˈidʃləx		rule	LOW	lk-fallback	L
געמליער	1	ɡəmlˈiər		rule	MED		G
מ'גיסט	1	mɡist		rule	MED	clitic	G
מ'רייסט	1	mrajst		rule	MED	clitic	G
ליכטיג	1	lˈixtiɡ	lˈixtik	rule	MED		G
נפתלי'ס	1	nfslis		fallback	LOW	pe-default,lk-fallback	L
שעלע	1	ʃˈɛlə		rule	MED		G
"אי""ה"	1	ˈaləf jid haj	ˈaləf jit haj	rule	LOW	letter-names	A
קערעסטירער'ס	1	kˈɛrəstirərs		rule	MED		G
לשובע	1	lʃˈibə		rule	MED		G
ולרזון	1	ˈilrzin		rule	MED		G
מ'ווילט	1	mvilt		rule	MED	clitic	G
פרטות	1	frtis		fallback	LOW	pe-default,lk-fallback	L
הסתרה	1	hsrə		fallback	LOW	lk-fallback	L
שבהסתרה	1	ʒbhsrə		fallback	LOW	lk-fallback	L
נבנה	1	nˈivnɛ	nˈivnə	rule	LOW	model-pointed-guess	L
נחרב	1	nəxˈɛrav	nɛxˈɛrav|nəxˈɛraf	rule	LOW	model-pointed-guess	L
מנסה	1	mnˈasə	mənˈasɛ	rule	LOW	sefaria-pointed	L
שפך	1	ʃˈufax		rule	LOW	model-pointed-guess	L
חמתו	1	xamˈusɔj		rule	LOW	sefaria-pointed	L
ואבנים	1	ˈiabnim		rule	LOW	alef-default	G
טרייסט	1	trajst		rule	MED		G
אפלערנען	1	ˈuplirnən		rule	MED	prefix-rescue:gold+אפ	G
קדושי	1	kdˈiʃi		rule	MED		G
השירים	1	hʃˈirim		rule	MED		G
כמשה	1	kəmˈɔjʃɛ	kmˈɔjʃə	rule	LOW	model-pointed-guess	L
באליידיגט	1	balˈajdiɡt		rule	LOW	alef-default	G
געטשעפעט	1	ɡəʧˈɛfət		rule	LOW	pe-default	G
בדורנו	1	bdˈirni		rule	MED		G
להוכיח	1	ləhɔjxˈixa		rule	LOW	sefaria-pointed	L
תוכחות	1	tɔjxˈuxɔjs	tɔjxˈajxɔjs	rule	LOW	audio-homograph	L
ומנה	1	ˈimnə		rule	MED		G
המקומות	1	hamkˈɔjmɔjs		rule	LOW	lk-proclitic:sefaria+ה	L
שהכעיסו	1	ʃhxˈajsi		rule	MED		G
והזכירם	1	ˈizxirm		rule	MED		G
ברמז	1	bərˈɛməz	bərˈɛməs	rule	LOW	lk-proclitic-pointed:printed-respelling	L
כבודן	1	kˈuvədn		rule	LOW	lk-lexicon+suffix	L
כחות	1	kˈɔjxɔjs		rule	LOW	model-pointed-guess	L
במדבר	1	bmˈidbar		rule	LOW	pointed-audio-endorsed	L
באצייג	1	baʦˈajɡ	baʦˈajk	rule	LOW	alef-default	G
מרתא	1	mrsa		fallback	LOW	alef-default,lk-fallback	L
המלוכהים	1	hmlˈixhim		rule	MED		G
במצרים	1	bmʦrim		rule	MED		G
מפרים	1	mfrim		rule	LOW	pe-default	G
תופר	1	sifr		fallback	LOW	pe-default,lk-fallback	L
והחצרת	1	ixʦrs		fallback	LOW	lk-fallback	L
לחלשו	1	lxlʃi		fallback	LOW	lk-fallback	L
ודוזר	1	ˈidizr		rule	MED		G
מ'דערציילט	1	mdərʦˈajlt		rule	MED	clitic	G
מסר	1	mˈusar		rule	LOW	sefaria-pointed	L
כדוריה	1	xdˈiri		rule	MED		G
בשלושה	1	bʃlˈiʃə		rule	MED		G
וקה	1	ˈikə		rule	MED		G
חצי	1	xˈaʦi		rule	LOW	sefaria-pointed	L
מתלבטת	1	mslbʦ		fallback	LOW	lk-fallback	L
ביותם	1	bjism		fallback	LOW	lk-fallback	L
אהינדריען	1	ahˈindriən		rule	LOW	alef-default	G
בלוזקע	1	blˈizkə		rule	MED		G
סלחתי	1	sulˈaxti		rule	LOW	sefaria-pointed	L
כדברך	1	xdbrx		fallback	LOW	lk-fallback	L
בחוש	1	bˈɛxiʃ	bˈɛxuʃ	rule	LOW	printed-respelling	L
אריינפארן	1	arˈaːnfarn		rule	LOW	alef-default,pe-default	G
אריינדרייען	1	arˈaːndrajən		rule	LOW	alef-default	G
אפקאסטן	1	ˈafkastn		rule	LOW	alef-default,pe-default	G
אנגעווייטאגט	1	ˈanɡəvajtaɡt		rule	LOW	alef-default	G
ובנה	1	ˈibnə		rule	MED		G
ותחזינה	1	vsəxəzˈajnə	vəsɛxɛzˈɛjnu	rule	LOW	sefaria-pointed	L
שמדות	1	ʃəmˈidɔjs		rule	LOW	lk-proclitic:audio-endorsed+ש	L
נשכחו	1	nʃxi		fallback	LOW	lk-fallback	L
כמת	1	kəmˈajs	kˈamajs	rule	LOW	audio-homograph	L
וטף	1	itf		rule	LOW	pe-default	G
בארבעים	1	barbˈajm		rule	LOW	alef-default	G
בעשתי	1	bˈɛʃsi		fallback	LOW	lk-fallback	L
פערציגסטן	1	fˈɛrʦiɡstn		rule	LOW	pe-default	G
ממי	1	mmi		rule	MED		G
למד	1	lˈaməd	lˈamət	rule	LOW	printed-respelling	L
מיעקב	1	mˈiəkb	mˈiəkp	rule	MED		G
הללו	1	hlli		rule	MED		G
איצט	1	iʦt		rule	LOW	alef-default	G
תענישני	1	sˈɛniʃni		fallback	LOW	lk-fallback	L
ותלך	1	vatˈajləx		rule	LOW	pointed-audio-endorsed	L
ותדבק	1	izdbk		fallback	LOW	lk-fallback	L
בעשו	1	bˈɛʃi		rule	MED		G
אחי	1	ˈuxi	ˈɔxi	rule	LOW	printed-respelling	L
וצער	1	ˈiʦər		rule	MED		G
השביעי	1	hʒbˈiaj		rule	MED		G
מלאכתו	1	mlˈaxtɔj	məlˈaxtɔj	rule	LOW	sefaria-pointed	L
השישי	1	hʃˈiʃi		rule	MED		G
שתיקה	1	ʃsˈikə	ʃəsˈiku	rule	LOW	sefaria-pointed	L
חכמינו	1	xaxumˈajni	xaxumˈajnu	rule	LOW	model-pointed-guess	L
זכרונם	1	zxrinm		rule	MED		G
שמצוה	1	ʃmʦi		rule	MED		G
הנשמע	1	hnʃmə		rule	MED		G
נשמע	1	nʃmə		rule	MED		G
פרעמד	1	frɛmd	frɛmt	rule	LOW	pe-default	G
הסתת	1	hs		fallback	LOW	lk-fallback	L
מעדני	1	mˈɛdni		rule	MED		G
השולחן	1	hʃˈilxajn		rule	LOW	lk-fallback	L
מציעא	1	mʦˈiəa		rule	LOW	alef-default	G
דעות	1	dˈɛis		rule	LOW	pointed-audio-endorsed	L
להזכיר	1	lhzxir		rule	MED		G
שטנדיג	1	sˈutundiɡ	sˈutundik	rule	LOW	sefaria-pointed+suffix	L
ביהושע	1	bˈihiʃə		rule	MED		G
בדוד	1	bdid	bdit	rule	MED		G
לשלמה	1	liʃlɔjmˈɔjə		rule	LOW	lk-proclitic-pointed:sefaria-pointed	L
בנו	1	bni		rule	MED		G
בשיטה	1	bʃˈitə		rule	MED		G
אוועקשיקן	1	avˈɛkʃikn		rule	MED	prefix-rescue:gold+אוועק	G
גיסן	1	ɡisn		rule	MED		G
מלוה	1	mli		rule	MED		G
שטעקנס	1	ʃtɛkns		rule	MED		G
אַחֲרֵי	1	axˈaraj		rule	LOW	lk-fallback	L
הַכֹּתוֹ	1	hakˈɔjsɔj		rule	LOW	lk-fallback	L
סִיחֹן	1	sˈixɔjn		rule	LOW	lk-fallback	L
הָאֱמֹרִי	1	hˈɛmɔjri		rule	MED		G
בְּחֶשְׁבּוֹן	1	bəxˈɛʒbɔjn		rule	LOW	lk-proclitic:sefaria+ב	L
עוֹג	1	ɔjɡ	ɔjk	rule	MED		G
הַבָּשָׁן	1	habˈuʃun		rule	LOW	lk-fallback	L
בְּעַשְׁתָּרֹת	1	baʃtˈurɔjs		rule	LOW	lk-fallback	L
בְּאֶדְרֶעִי	1	bˈɛdri		rule	MED		G
מוכיחם	1	mˈixixm		fallback	LOW	lk-fallback	L
שיכנסו	1	ʃˈixnsi		rule	MED		G
הטיב	1	htib	htip	rule	MED		G
לקנתר	1	lknsr		fallback	LOW	lk-fallback	L
ולמצוא	1	ˈilmʦia		rule	LOW	alef-default	G
עילה	1	ˈajlə		rule	MED		G
להכניסנו	1	lhxnˈisni		rule	MED		G
אריינצוברענגען	1	arˈaːnʦibrənɡən		rule	LOW	alef-default	G
המתין	1	hmsin		fallback	LOW	lk-fallback	L
ושמעון	1	ˈiʃməin		rule	MED		G
וחצי	1	vuxˈajʦi		rule	LOW	model-pointed-guess	L
סיחן	1	sˈixajn		rule	LOW	lk-fallback	L
האמרי	1	hˈamri		rule	LOW	alef-default	G
שהמדינה	1	ʃhmdˈinə		rule	MED		G
בעשתרות	1	bˈɛʃsris		fallback	LOW	lk-fallback	L
באדרעי	1	badrˈaj		rule	LOW	alef-default	G
דעסטוועגן	1	dˈɛstvəɡn		rule	MED		G
מכניע	1	mxnˈiə		rule	MED		G
עוג	1	iɡ	ik	rule	MED		G
מגייר	1	mɡajr		rule	MED		G
מאנקאנער	1	mankˈanər		rule	LOW	alef-default	G
דתן	1	dˈusun		rule	LOW	sefaria-pointed	L
המילות	1	hamˈilɔjs		rule	LOW	model-pointed-guess	L
יובא	1	jˈiba		rule	LOW	alef-default	G
רבנוב'ער	1	rbnˈibər		rule	MED		G
אויסלענען	1	ˈoʊslənən		rule	LOW	alef-default	G
תרצין	1	srʦin		fallback	LOW	lk-fallback	L
קשור	1	kʃir		rule	MED		G
דערוויילער	1	dˈɛrvajlər		rule	MED		G
חג	1	xaɡ	xuɡ|xak	rule	LOW	audio-homograph	L
ושבח	1	vʃˈɛvax	vəʃˈɛvax	rule	LOW	model-pointed-guess	L
רבעצין	1	rbˈɛʦin		rule	MED		G
דיבר	1	dibr		rule	MED		G
ולאמר	1	ˈilamr		rule	LOW	alef-default	G
בסד	1	bzd		fallback	LOW	lk-fallback	L
השילה	1	hʃˈilə		rule	MED		G
ארבע	1	ˈarbə		rule	LOW	alef-default	G
ישועתם	1	jʃiˈusum	jəʃuˈusum	rule	LOW	model-pointed-guess	L
מעגל	1	mɛɡl		rule	MED		G
אנגעזעצט	1	ˈanɡəzəʦt		rule	LOW	alef-default	G
מנורה	1	mnˈirə		rule	MED		G
וקיבלתם	1	ˈikiblsm		fallback	LOW	lk-fallback	L
מניתם	1	mnism		fallback	LOW	lk-fallback	L
סנדרין	1	sndrin		rule	MED		G
אלאפין	1	ˈalafin		rule	LOW	alef-default,pe-default	G
אמער	1	ˈamər		rule	LOW	alef-default	G
ציילט	1	ʦajlt		rule	MED		G
שוואכסטער	1	ʃvˈaxstər		rule	LOW	alef-default	G
באחרונה	1	baxrˈinə		fallback	LOW	alef-default,lk-fallback	L
בשלמא	1	bʃlma		rule	LOW	alef-default	G
חבר'סט	1	xbrst		fallback	LOW	lk-fallback,vowel-ratio	L
ידבק	1	idbk		rule	MED		G
לשחור	1	ləʃˈuxɔjr		rule	LOW	lk-proclitic:sefaria+ל	L
וישתחוה	1	ˈoʊʃsxi		fallback	LOW	lk-fallback	L
באקן	1	bakn		rule	LOW	alef-default	G
דהינא	1	dhˈina		rule	LOW	alef-default	G
ואידהן	1	ˈiaːdhn		rule	LOW	alef-default	G
בנגיעתו	1	bnɡˈiəsi		fallback	LOW	lk-fallback	L
וברוחץ	1	ˈibrixʦ		fallback	LOW	lk-fallback	L
לכן	1	lˈuxajn		rule	LOW	sefaria-pointed	L
נחשב	1	nˈɛxʃuv	nˈɛxʃuf	rule	LOW	sefaria-pointed	L
בבואו	1	bˈii		rule	LOW	alef-default	G
שמן	1	ʃˈɛmɛn	ʃˈumɛn	rule	LOW	audio-homograph	L
אויבערשטן	1	ˈɔjbərʃtn		rule	LOW	alef-default	G
מגושם	1	mɡiʃm		rule	MED		G
תאוות	1	tˈavɔjs		rule	LOW	pointed-audio-endorsed	L
גדולים	1	ɡdˈilim		rule	MED		G
הישן	1	hiʃn		rule	MED		G
דערהער	1	dˈɛrhər		rule	MED		G
נָתַתִּי	1	nusˈati		rule	LOW	lk-fallback	L
נִשְׁבַּע	1	nˈiʒba		rule	MED		G
לְאַבְרָהָם	1	lˈabruhum		rule	MED		G
לְיִצְחָק	1	lˈiʦxuk		rule	LOW	lk-fallback	L
וּלְיַעֲקֹב	1	ˈilaakɔjv	ˈilaakɔjf	rule	MED		G
לָתֵת	1	lˈusajs		rule	LOW	lk-fallback	L
לָהֶם	1	lˈuhəm		rule	LOW	lk-fallback	L
וּלְזַרְעָם	1	ˈilzarum		rule	MED		G
אַחֲרֵיהֶם	1	axarˈajhəm		rule	LOW	lk-fallback	L
בעיניכם	1	bˈajnixm		rule	MED		G
רואים	1	rˈiaːm		rule	LOW	alef-default	G
איני	1	ˈini		rule	LOW	alef-default	G
השמועה	1	hʃmˈiə		rule	MED		G
מעכב	1	mɛxb	mɛxp	rule	MED		G
אילו	1	ˈili		rule	LOW	alef-default	G
שלחתי	1	ʃlxsi		fallback	LOW	lk-fallback	L
מערכות	1	maˈarxɔjs		rule	LOW	model-pointed-guess	L
הוזכרו	1	hˈizxri		rule	MED		G
לאברהם	1	labrhm		rule	LOW	alef-default	G
וָאֹמַר	1	vˈuɔjmar		rule	MED		G
אֲלֵכֶם	1	ˈalajxəm		rule	MED		G
בָּעֵת	1	bajs		rule	LOW	lk-fallback	L
הַהִוא	1	hˈahiia		rule	LOW	alef-default	G
מעצמי	1	mˈɛʦmi		rule	MED		G
מפי	1	mfi		rule	LOW	pe-default	G
הִיא	1	hˈia		rule	LOW	alef-default	G
דֹּרֵשׁ	1	dˈɔjrajʃ		rule	LOW	lk-fallback	L
לָהּ	1	luh		rule	LOW	lk-fallback	L
דבעיא	1	dbˈaja		rule	LOW	alef-default	G
אילמלי	1	ˈilmli		rule	LOW	alef-default	G
כהלכתן	1	kəhilxˈusun		rule	LOW	sefaria-pointed	L
נגאלין	1	nɡˈalin		rule	LOW	alef-default	G
גרעסטער	1	ɡrˈɛstər		rule	MED		G
והצלחה	1	vəhaʦlˈuxu		rule	LOW	sefaria-pointed	L
אודבלי	1	ˈidbli		rule	LOW	alef-default	G
דאי	1	daː		rule	LOW	alef-default	G
אריינגעמופט	1	arˈaːnɡəmift		rule	LOW	alef-default,pe-default	G
אונטערצוהערן	1	ˈintərʦihərn		rule	LOW	alef-default	G
דורון	1	dˈirin		rule	MED		G
נויזעס	1	nˈɔjzəs		rule	MED		G
אוועקגערוקט	1	avˈɛkɡərikt		rule	LOW	alef-default	G
מיינעם	1	mˈajnəm		rule	MED		G
אינדערווייניג	1	ˈindərvajniɡ	ˈindərvajnik	rule	LOW	alef-default	G
שעם	1	ʃɛm		rule	MED		G
קראנק	1	krank		rule	LOW	alef-default	G
ענדיגסט	1	ˈɛndiɡst		rule	MED		G
געטרעפט	1	ɡətrˈɛft		rule	LOW	pe-default	G
השכל	1	hˈaskajl		rule	LOW	lk-proclitic-pointed:sefaria-pointed	L
גאנצעטע	1	ɡˈanʦətə		rule	LOW	alef-default	G
טריקס	1	triks		rule	MED		G
אוצרות	1	ˈɔjʦrɔjs	ˈɔjʦərɔjs	rule	LOW	sefaria-pointed	L
שבתי	1	ʃˈabəsi		rule	LOW	lk-fallback	L
לחזות	1	laxˈazɔjs		rule	LOW	sefaria-pointed	L
בנועם	1	bnˈiəm		rule	MED		G
דעטרויט	1	dˈɛtrɔjt		rule	MED		G
מ'פארברענגט	1	mfarbrˈɛnɡt		rule	MED	clitic	G
בשבת	1	bəʃˈabəs		rule	LOW	lk-proclitic:gold+ב	L
אחים	1	ˈaxim		rule	LOW	sefaria-pointed	L
מאכלים	1	mˈaxlim		rule	LOW	alef-default	G
אפעסן	1	ˈupəsn		rule	MED	prefix-rescue:gold+אפ	G
געשטערט	1	ɡəʃtˈɛrt		rule	MED		G
דערקוויקט	1	dərkvˈikt		rule	MED		G
באפעסטיגט	1	bafˈɛstiɡt		rule	LOW	alef-default,pe-default	G
אפהאקן	1	ˈafhakn		rule	LOW	alef-default,pe-default	G
אפרייסן	1	ˈafrajsn		rule	LOW	alef-default,pe-default	G
אנווינטשן	1	ˈanvinʧn		rule	LOW	alef-default	G
אנגענעם	1	ˈanɡənəm		rule	LOW	alef-default	G
ארדענונג	1	ˈardəninɡ	ˈardənink	rule	LOW	alef-default	G
במאמרו	1	bmˈamri		rule	LOW	alef-default	G
אויפלעבן	1	ˈoʊflejbn		rule	MED	prefix-rescue:gold+אויפ	G
נערוועז	1	nˈɛrvəz	nˈɛrvəs	rule	MED		G
קראצט	1	kraʦt		rule	LOW	alef-default	G
משיח'ס	1	mʃixs		rule	LOW	lk-fallback	L
מיסטער	1	mˈistər		rule	MED		G
ירום	1	ˈirim		rule	MED		G
"אדמורי""ם"	1	ˈaləf dˈuləd mɛm vuv rajʃ jid mɛm	ˈaləf dˈulət mɛm vuf rajʃ jit mɛm	rule	LOW	letter-names	A
מ'פאר'ארבעט	1	mfarˈarbət		rule	LOW	clitic	G
ברחמיו	1	bəraxˈamujv	bəraxˈamujf	rule	LOW	lk-proclitic-pointed:sefaria-pointed	L
יתן	1	jˈitajn		rule	LOW	model-pointed-guess	L
ובלב	1	iblb	iblp	rule	MED		G
יועציו	1	jˈiəʦji		rule	MED		G
ושריו	1	ˈiʃrji		rule	MED		G
עמנו	1	ˈɛmni		rule	MED		G
למחשבה	1	ləmaxaʃˈuvə		rule	LOW	lk-proclitic:sefaria+ל	L
צוהערערס	1	ʦˈihərərs		rule	MED		G
עצך	1	ɛʦx		rule	MED		G
דארעא	1	dˈarəa		rule	LOW	alef-default	G
כעין	1	xajn		rule	MED		G
"תקפ""ט"	1	tuf kif paj tɛs		rule	LOW	letter-names	A
פרעשבורג	1	frˈɛʒbirɡ	frˈɛʒbirk	rule	LOW	pe-default	G
ווידערגעשפעניגט	1	vˈidərɡəʃpəniɡt		rule	LOW	pe-default	G
ווידערשפעניגן	1	vˈidərʃpəniɡn		rule	LOW	pe-default	G
מ'שירט	1	mʃirt		rule	MED	clitic	G
איבערצודרייען	1	ˈibərʦidrajən		rule	LOW	alef-default	G
מרות	1	mˈurɔjs		rule	LOW	lk-proclitic-pointed:sefaria-pointed	L
בפומביא	1	bfˈimbia		rule	LOW	alef-default,pe-default	G
פארארבעטן	1	farˈarbətn		rule	MED	prefix-rescue:gold+פאר	G
אונטערווארפן	1	ˈintərvarfn		rule	LOW	alef-default,pe-default	G
ושלוה	1	ˈiʃli		rule	MED		G
טייערדיגע	1	tˈajərdiɡə		rule	MED		G
מרחמים	1	majraxˈamim		rule	LOW	lk-proclitic-pointed:model-pointed-guess	L
וכפור	1	ixfˈir		rule	LOW	pe-default	G
מתקרבין	1	mskrbin		fallback	LOW	lk-fallback	L
בראשונה	1	brˈaʃinə		rule	LOW	alef-default	G
אנדריי	1	ˈundraj		rule	MED	prefix-rescue:gold+אנ	G
מהרחמים	1	mihuraxˈamim		rule	LOW	lk-proclitic:audio-endorsed+מ	L
מתקרבים	1	mskrbim		fallback	LOW	lk-fallback	L
הערדיג	1	hˈɛrdiɡ	hˈɛrdik	rule	MED		G
פילסט	1	filst		rule	LOW	pe-default	G
במוצאו	1	bmˈiʦi		rule	LOW	alef-default	G
נאנטלי	1	nˈantli		rule	LOW	alef-default	G
פלייסיג	1	flˈajsiɡ	flˈajsik	rule	LOW	pe-default	G
חורבה	1	xˈirvə	xˈurvə	rule	LOW	printed-respelling	L
גאוה	1	ɡi		rule	LOW	alef-default	G
קלייט	1	klajt		rule	MED		G
בגד	1	bˈɛɡəd	bˈɛɡɛd|bˈɛɡət	rule	LOW	sefaria-pointed	L
אריינברענגען	1	arˈaːnbrənɡən		rule	LOW	alef-default	G
נאנטקייט	1	nˈantkaːt		rule	LOW	alef-default	G
התפלה	1	hatfˈilə		rule	LOW	lk-proclitic-pointed:sefaria-pointed	L
ווילעדניקער	1	vˈilədnikər		rule	MED		G
קלייד	1	klajd	klajt	rule	MED		G
בענקט	1	bɛnkt		rule	MED		G
צוקלאפט	1	ʦˈiklaft		rule	LOW	alef-default,pe-default	G
פיינשטיין	1	fˈajnʃtajn		rule	LOW	pe-default	G
מיינס	1	majns		rule	MED		G
באטייליגט	1	batˈajliɡt		rule	LOW	alef-default	G
טאנצט	1	tanʦt		rule	LOW	alef-default	G
רינג	1	rinɡ	rink	rule	MED		G
אפגעטאנצן	1	ˈɔpɡətanʦn		rule	LOW	alef-default,pe-default	G
נתעורר	1	nisəˈɔjrajr	nisˈɔjrajr	rule	LOW	model-pointed-guess	L
אפגעלאזט	1	ˈupɡəlɔzt		rule	MED	prefix-rescue:gold+אפגע	G
ווינטשט	1	vinʧt		rule	MED		G
הבן	1	hˈabajn		rule	LOW	sefaria-pointed	L
מכירני	1	mxˈirni		rule	MED		G
געבלאזן	1	ɡəblˈazn		rule	LOW	alef-default	G
קישקעס	1	kˈiʃkəs		rule	MED		G
ארויפגעפארן	1	arˈoʊfɡəfarn		rule	LOW	alef-default,pe-default	G
פולקאמער	1	fˈilkamər		rule	LOW	alef-default,pe-default	G
ולרצון	1	ˈilrʦin		rule	MED		G
קריאה	1	krˈia		rule	LOW	alef-default	G
תוליד	1	tˈɔjlid	tˈɔjlit	rule	LOW	sefaria-pointed	L
ובני	1	ˈibni		rule	MED		G
ויקרא	1	ˈɔjkra		rule	LOW	alef-default	G
לבכי	1	lbxi		rule	MED		G
ולמספד	1	ilmsfd		fallback	LOW	pe-default,vowel-ratio	G
ולקרחה	1	ˈilkrxə		fallback	LOW	lk-fallback	L
ומנויים	1	ˈimnɔjim		rule	MED		G
ומנוחאי	1	ˈimnixaː		fallback	LOW	alef-default,lk-fallback	L
קלאגן	1	kluɡn		lexicon	MED	audio-vowel	G
בכי	1	bxi		rule	MED		G
והספד	1	isfd	isft	rule	LOW	pe-default	G
דוחוי	1	dˈixɔj		fallback	LOW	lk-fallback	L
סתקבל	1	skbl		fallback	LOW	lk-fallback	L
עליינו	1	ˈɛlajni		rule	MED		G
כוכבים	1	xˈixbim		rule	MED		G
ומזלות	1	imazˈulɔjs	umazˈulɔjs	rule	LOW	model-pointed-guess	L
בוכין	1	bˈixin		rule	MED		G
בבכיה	1	bxi		rule	MED		G
